FOXA1,NFIC
FOXA1,NFIX
FOXA1,NKX2-1
FOXA1,NR2F2
FOXA1,PBX1
FOXA1,TFAP4
FOXA1,ZFP42
FOXA3,ALX4
FOXA3,FOXP3
FOXA3,HDAC2
FOXA3,HOXD13
FOXA3,KLF16
FOXA3,NR2F1
FOXA3,PPARA
FOXA3,STAT1
FOXA3,TP53
FOXA3,ZBTB33
FOXB1,HOXA10
FOXB1,HOXD13
FOXB1,SIX5
FOXB1,TFAP2A
FOXB1,TP53
FOXB1,YY1
FOXB1,ZBTB33
FOXC1,CREB1
FOXC1,DLX5
FOXC1,FOXC2
FOXC1,HOXB9
FOXC1,HOXC13
FOXC1,HOXD13
FOXC1,MEIS1
FOXC1,NFIC
FOXC1,NFIX
FOXC1,PBX1
FOXC1,PBX2
FOXC1,POU2F1
FOXC1,TP53
FOXC2,CREB1
FOXC2,DLX5
FOXC2,HDAC2
FOXC2,HOXB13
FOXC2,HOXB9
FOXC2,HOXC13
FOXC2,HOXD13
FOXC2,NFIA
FOXC2,NR2F1
FOXC2,PITX2
FOXC2,POU2F1
FOXC2,POU2F2
FOXD3,CUX1
FOXD3,HOXB9
FOXD3,HOXD13
FOXD3,POU5F1
FOXF2,TBP
FOXG1,CUX1
FOXG1,FOXH1
FOXG1,HDAC2
FOXG1,HOXB13
FOXG1,HOXC13
FOXG1,HOXD13
FOXG1,NR2F1
FOXG1,SRF
FOXG1,TP53
FOXG1,ZBTB33
FOXH1,HEY1
FOXH1,SMAD2
FOXH1,SMAD3
FOXH1,SMAD4
FOXH1,SOX14
FOXH1,TCF3
FOXH1,TGIF1
FOXH1,ZBTB33
FOXJ2,CUX1
FOXJ2,DLX5
FOXJ2,FOXC1
FOXJ2,FOXF2
FOXJ2,GABPA
FOXJ2,HDAC2
FOXJ2,HOXC13
FOXJ2,HOXD13
FOXJ2,KLF16
FOXJ2,NR3C1
FOXJ2,NRF1
FOXJ2,PATZ1
FOXJ2,POU2F2
FOXJ2,RFX1
FOXJ2,RFX2
FOXJ2,RFX3
FOXJ2,TBP
FOXJ2,USF2
FOXJ2,YY1
FOXJ3,TP53
FOXK1,FOXK2
FOXK1,HDAC2
FOXK1,SIN3A
FOXK1,SRF
FOXK1,TP53
FOXK2,CUX1
FOXK2,HDAC2
FOXK2,HOXB9
FOXK2,HOXD13
FOXK2,MAX
FOXK2,MNT
FOXK2,NRF1
FOXK2,PRDM10
FOXK2,REST
FOXK2,SIN3A
FOXK2,TBP
FOXK2,TEAD1
FOXK2,TFAP4
FOXK2,TP53
FOXL1,HDAC2
FOXL1,NR2C2
FOXL1,NR2F1
FOXL1,NR3C1
FOXL1,SIX5
FOXL1,YY1
FOXL2,ESR1
FOXL2,NR2C1
FOXL2,SMAD3
FOXM1,EP300
FOXM1,MYBL2
FOXM1,SP1
FOXO1,CEBPB
FOXO1,CUX1
FOXO1,DLX5
FOXO1,FOXO4
FOXO1,HNF4A
FOXO1,HOXA11
FOXO1,HOXD13
FOXO1,PPARG
FOXO1,RARA
FOXO1,SMAD4
FOXO3,BRCA1
FOXO3,FOXK1
FOXO3,FOXO6
FOXO3,SIRT6
FOXO3,SMAD3
FOXO3,SMAD4
FOXO3,TP53
FOXO3,VDR
FOXO4,REL
FOXO4,SMAD4
FOXO6,FOXO1
FOXO6,FOXO4
FOXO6,MYC
FOXP1,CUX1
FOXP1,FOXP2
FOXP1,FOXP4
FOXP1,HOXD13
FOXP1,TBP
FOXP1,TP53
FOXP2,FOXP4
FOXP3,FOSB
FOXP3,FOXP1
FOXP3,FOXP2
FOXP3,FOXP4
FOXP3,GATA3
FOXP3,HDAC2
FOXP3,HOXC13
FOXP3,HOXD13
FOXP3,NFATC1
FOXP3,NFATC2
FOXP3,NRF1
FOXP3,REL
FOXP3,RELA
FOXP3,RUNX1
FOXP3,ZBTB33
FOXS1,FOXC1
FOXS1,HDAC2
FOXS1,HOXB13
FOXS1,HOXB9
FOXS1,HOXC13
FOXS1,HOXD13
FOXS1,NR2F1
FOXS1,PBX2
FOXS1,POU2F1
FOXS1,POU2F2
FOXS1,TP53
GABPA,ATF1
GABPA,SP1
GABPA,SP3
GABPA,YY1
GATA2,JUN
GATA2,POU1F1
GATA2,SMAD4
GATA2,SPI1
GATA3,HDAC2
GATA3,MYB
GATA3,RARB
GATA3,TAL1
GATA3,TCF7L2
GATA4,ALX4
GATA4,HAND2
GATA4,HDAC2
GATA4,ID2
GATA4,SP1
GATA4,SRF
GFI1,HDAC2
GFI1,RELA
GFI1,SPI1
GFI1B,BRCA1
GFI1B,HDAC2
GLI1,SIN3A
GLI1,SMAD2
GLI1,SMAD4
GLI1,STAT3
GLI1,TP53
GLI1,XBP1
GLI3,SIN3A
GLI3,ZIC2
GLI3,ZIC3
GLIS1,ARNT
GLIS1,MYC
GLIS1,RELA
GLIS1,SOX3
GLIS1,TCF3
GLIS1,TEAD2
GLIS3,ISL1
HAND2,EP300
HAND2,HOXD13
HAND2,PHOX2A
HDAC2,GLI1
HDAC2,HIF1A
HDAC2,HSF1
HDAC2,KLF4
HDAC2,MXD1
HDAC2,MYC
HDAC2,MYCN
HDAC2,NFATC1
HDAC2,PPARD
HDAC2,PRDM1
HDAC2,RARA
HDAC2,RELA
HDAC2,SETDB1
HDAC2,SIN3A
HDAC2,SMAD2
HDAC2,SMAD4
HDAC2,SNAI2
HDAC2,SNAI3
HDAC2,SP1
HDAC2,SP3
HDAC2,STAT3
HDAC2,THRA
HDAC2,THRB
HDAC2,TP53
HDAC2,YY1
HEY1,HEY2
HEY1,MYOD1
HEY1,TP53
HEY2,SIN3A
HIF1A,AHR
HIF1A,CREB1
HIF1A,FOS
HIF1A,FOXM1
HIF1A,GATA3
HIF1A,HNF4A
HIF1A,JUN
HIF1A,MAFG
HIF1A,MAFK
HIF1A,MYC
HIF1A,NR4A1
HIF1A,RELA
HIF1A,RUNX1
HIF1A,RUNX2
HIF1A,RUNX3
HIF1A,SIN3A
HIF1A,SMAD3
